STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USR0000CACT,1999-11,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",640.5,U,3.3,",U",0.0,",U",0.0,",U",0,",U",17,",U",0,",U",0.6,",U,19,",30.6,",U,02,",153.5,U,137.2,",U",13.87,",U",22.17,",,,U",5.57,",,,U"
USR0000CACT,1999-12,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",640.5,U,0.0,",U",0.0,",U",3.0,",U",0,",U",3,",U",0,",U",-1.7,",U,10,",26.1,",U,18,",393.1,U,239.6,",U",10.6,",U",16.76,",,,U",4.44,",,,U"
USR0000CACT,2000-01,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",5.0,",U",0,",U",8,",U",0,",U",-1.7,",U,01,",25.6,",U,14,",621.2,U,228.1,",U",10.97,",U",17.97,",,,U",3.98,",,,U"
USR0000CACT,2000-02,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",3.0,",U",0,",U",3,",U",0,",U",-1.7,",U,24,",21.7,",U,08,",864.2,U,243.0,",U",9.96,",U",15.99,",,,U",3.92,",,,U"
USR0000CACT,2000-03,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",2.0,",U",0,",U",14,",U",0,",U",-2.2,",U,07,",26.7,",U,11,",1070.5,U,206.3,",U",11.68,",U",19.29,",,,U",4.07,",,,U"
USR0000CACT,2000-04,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",6.1,U,6.1,",U",0.0,",U",0.0,",U",0,",U",22,",U",1,",U",1.1,",U,15,",32.2,",U,26,",1166.8,U,96.3,",U",15.33,",U",24.66,",,,U",5.99,",,,U"
USR0000CACT,2000-05,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",71.4,U,65.3,",U",0.0,",U",0.0,",U",0,",U",28,",U",9,",U",1.1,",U,11,",38.3,",U,22,",1213.6,U,46.8,",U",18.93,",U",28.46,",,,U",9.4,",,,U"
USR0000CACT,2000-06,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",198.9,U,127.5,",U",0.0,",U",0.0,",U",0,",U",29,",U",23,",U",5.0,",U,09,",40.6,",U,14,",1221.3,U,7.7,",U",22.33,",U",33.23,",,,U",11.42,",,,U"
USR0000CACT,2000-07,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",358.8,U,159.9,",U",0.0,",U",0.0,",U",0,",U",31,",U",23,",U",7.2,",U,08,+",40.6,",U,30,",0.3,U,0.3,",U",23.48,",U",35.05,",,,U",11.91,",,,U"
USR0000CACT,2000-08,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",566.3,U,207.5,",U",0.0,",U",0.0,",U",0,",U",31,",U",27,",U",10.0,",U,22,+",39.4,",U,12,+",0.3,U,0.0,",U",25.03,",U",35.3,",,,U",14.75,",,,U"
USR0000CACT,2000-09,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",684.3,U,118.0,",U",0.0,",U",0.0,",U",0,",U",29,",U",17,",U",7.2,",U,10,+",40.6,",U,16,",8.4,U,8.1,",U",21.99,",U",32.52,",,,U",11.47,",,,U"
USR0000CACT,2000-10,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",700.4,U,16.1,",U",0.0,",U",1.0,",U",0,",U",20,",U",2,",U",0.0,",U,31,",34.4,",U,01,",108.4,U,100.0,",U",15.62,",U",23.53,",,,U",7.72,",,,U"
USR0000CACT,2000-11,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",700.4,U,0.0,",U",0.0,",U",9.0,",U",0,",U",6,",U",0,",U",-3.9,",U,14,",23.9,",U,27,",357.8,U,249.4,",U",10.02,",U",17.65,",,,U",2.39,",,,U"
USR0000CACT,2000-12,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",700.4,U,0.0,",U",0.0,",U",5.0,",U",0,",U",5,",U",0,",U",-2.8,",U,13,",26.1,",U,30,",577.2,U,219.4,",U",11.25,",U",18.17,",,,U",4.34,",,,U"
USR0000CACT,2001-01,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",11.0,",U",0,",U",2,",U",0,",U",-2.2,",U,28,",22.2,",U,07,",902.0,U,324.8,",U",7.86,",U",13.41,",,,U",2.3,",,,U"
USR0000CACT,2001-02,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",10.0,",U",0,",U",2,",U",0,",U",-3.3,",U,24,+",27.2,",U,05,",1200.9,U,298.9,",U",7.66,",U",13.22,",,,U",2.1,",,,U"
USR0000CACT,2001-03,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",1.3,U,1.3,",U",0.0,",U",1.0,",U",0,",U",17,",U",0,",U",0.0,",U,02,",29.4,",U,30,",1368.0,U,167.1,",U",12.99,",U",20.99,",,,U",4.98,",,,U"
USR0000CACT,2001-04,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",5.5,U,4.2,",U",0.0,",U",5.0,",U",0,",U",16,",U",2,",U",-2.8,",U,09,",32.8,",U,25,",1564.1,U,196.1,",U",11.93,",U",20.64,",,,U",3.23,",,,U"
USR0000CACT,2001-05,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",112.2,U,106.7,",U",0.0,",U",0.0,",U",0,",U",31,",U",16,",U",5.0,",U,04,",41.1,",U,31,",1575.5,U,11.4,",U",21.41,",U",32.12,",,,U",10.7,",,,U"
USR0000CACT,2001-06,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",244.5,U,132.3,",U",0.0,",U",0.0,",U",0,",U",30,",U",20,",U",7.2,",U,04,+",38.9,",U,07,",1578.8,U,3.3,",U",22.63,",U",33.55,",,,U",11.71,",,,U"
USR0000CACT,2001-07,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",409.6,U,165.1,",U",0.0,",U",0.0,",U",0,",U",31,",U",23,",U",8.3,",U,22,+",42.8,",U,02,",0.0,U,0.0,",U",23.66,",U",34.54,",,,U",12.78,",,,U"
USR0000CACT,2001-08,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",637.3,U,227.7,",U",0.0,",U",0.0,",U",0,",U",31,",U",28,",U",8.9,",U,22,",41.1,",U,26,+",0.0,U,0.0,",U",25.68,",U",37.03,",,,U",14.33,",,,U"
USR0000CACT,2001-09,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",784.7,U,147.4,",U",0.0,",U",0.0,",U",0,",U",30,",U",26,",U",8.9,",U,08,",38.9,",U,24,",0.0,U,0.0,",U",23.25,",U",34.45,",,,U",12.04,",,,U"
USR0000CACT,2001-10,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",837.6,U,52.9,",U",0.0,",U",0.0,",U",0,",U",30,",U",7,",U",6.1,",U,28,",35.0,",U,02,+",21.2,U,21.2,",U",19.35,",U",28.93,",,,U",9.78,",,,U"
USR0000CACT,2001-11,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",837.6,U,0.0,",U",0.0,",U",0.0,",U",0,",U",16,",U",0,",U",0.6,",U,26,",27.8,",U,06,",178.0,U,156.8,",U",13.11,",U",20.52,",,,U",5.69,",,,U"
USR0000CACT,2001-12,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",837.6,U,0.0,",U",0.0,",U",11.0,",U",0,",U",0,",U",0,",U",-2.8,",U,05,",20.0,",U,27,",501.2,U,323.2,",U",7.91,",U",14.26,",,,U",1.56,",,,U"
USR0000CACT,2002-01,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",12.0,",U",0,",U",4,",U",0,",U",-4.4,",U,29,+",28.3,",U,12,",795.5,U,294.3,",U",8.84,",U",15.69,",,,U",1.99,",,,U"
USR0000CACT,2002-02,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",5.0,",U",0,",U",17,",U",0,",U",-1.7,",U,18,",25.0,",U,28,+",977.4,U,181.9,",U",11.84,",U",19.93,",,,U",3.75,",,,U"
USR0000CACT,2002-03,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",1.4,U,1.4,",U",0.0,",U",7.0,",U",0,",U",15,",U",0,",U",-4.4,",U,17,",31.7,",U,31,",1204.1,U,226.7,",U",11.07,",U",19.82,",,,U",2.31,",,,U"
USR0000CACT,2002-04,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",13.6,U,12.2,",U",0.0,",U",2.0,",U",0,",U",18,",U",2,",U",-1.1,",U,19,+",33.9,",U,13,",1344.4,U,140.3,",U",14.07,",U",23.35,",,,U",4.78,",,,U"
USR0000CACT,2002-05,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",45.3,U,31.7,",U",0.0,",U",0.0,",U",0,",U",29,",U",7,",U",0.6,",U,21,",37.8,",U,29,",1411.6,U,67.2,",U",17.19,",U",27.53,",,,U",6.85,",,,U"
USR0000CACT,2002-06,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",166.7,U,121.4,",U",0.0,",U",0.0,",U",0,",U",30,",U",23,",U",6.1,",U,03,",41.1,",U,06,",1414.1,U,2.5,",U",22.29,",U",33.68,",,,U",10.9,",,,U"
USR0000CACT,2002-07,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",395.7,U,229.0,",U",0.0,",U",0.0,",U",0,",U",31,",U",31,",U",8.9,",U,21,",44.4,",U,09,",0.0,U,0.0,",U",25.72,",U",36.95,",,,U",14.49,",,,U"
USR0000CACT,2002-08,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",568.1,U,172.4,",U",0.0,",U",0.0,",U",0,",U",31,",U",27,",U",7.8,",U,22,",41.7,",U,11,",0.0,U,0.0,",U",23.9,",U",35.41,",,,U",12.38,",,,U"
USR0000CACT,2002-09,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",729.4,U,161.3,",U",0.0,",U",0.0,",U",0,",U",30,",U",23,",U",5.0,",U,30,",41.1,",U,02,",12.5,U,12.5,",U",23.29,",U",33.76,",,,U",12.83,",,,U"
USR0000CACT,2002-10,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",749.1,U,19.7,",U",0.0,",U",0.0,",U",0,",U",23,",U",3,",U",2.2,",U,29,",35.0,",U,08,",101.8,U,89.3,",U",16.09,",U",24.92,",,,U",7.25,",,,U"
USR0000CACT,2002-11,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",751.1,U,2.0,",U",0.0,",U",0.0,",U",0,",U",14,",U",0,",U",1.7,",U,02,",27.2,",U,22,",231.0,U,129.2,",U",14.09,",U",20.85,",,,U",7.34,",,,U"
USR0000CACT,2002-12,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",751.1,U,0.0,"2,U",0.0,"2,U",7.0,"2,U",0,"1,U",1,"1,U",0,"1,U",-2.8,"2,U,24,+",22.8,"1,U,12,",513.8,U,282.8,"1,U",8.55,"2,U",15.17,"1,,,U",1.93,"2,,,U"
USR0000CACT,2003-01,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",0.0,",U",0,",U",12,",U",0,",U",1.1,",U,11,",27.2,",U,27,",675.1,U,161.3,",U",13.13,",U",19.95,",,,U",6.31,",,,U"
USR0000CACT,2003-02,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",5.0,",U",0,",U",3,",U",0,",U",-2.2,",U,09,+",26.1,",U,01,",930.6,U,255.5,",U",9.21,",U",15.81,",,,U",2.61,",,,U"
USR0000CACT,2003-03,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.5,U,0.5,",U",0.0,",U",4.0,",U",0,",U",17,",U",0,",U",0.0,",U,08,+",28.3,",U,31,+",1102.4,U,171.8,",U",12.81,",U",21.09,",,,U",4.53,",,,U"
USR0000CACT,2003-04,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.5,U,0.0,",U",0.0,",U",5.0,",U",0,",U",10,",U",0,",U",-1.7,",U,04,",27.2,",U,09,",1322.8,U,220.4,",U",10.99,",U",18.78,",,,U",3.19,",,,U"
USR0000CACT,2003-05,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",58.1,U,57.6,",U",0.0,",U",0.0,",U",0,",U",24,",U",11,",U",0.6,",U,10,",40.6,",U,28,",1402.9,U,80.1,",U",17.61,",U",27.37,",,,U",7.85,",,,U"
USR0000CACT,2003-06,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",150.3,U,92.2,",U",0.0,",U",0.0,",U",0,",U",29,",U",14,",U",7.2,",U,13,",40.0,",U,27,",1416.3,U,13.4,",U",20.96,",U",30.55,",,,U",11.37,",,,U"
USR0000CACT,2003-07,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",422.5,U,272.2,",U",0.0,",U",0.0,",U",0,",U",31,",U",31,",U",11.7,",U,07,",43.3,",U,16,+",0.0,U,0.0,",U",27.11,",U",37.99,",,,U",16.24,",,,U"
USR0000CACT,2003-08,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",661.2,U,238.7,",U",0.0,",U",0.0,",U",0,",U",31,",U",31,",U",10.6,",U,23,+",41.1,",U,18,",0.0,U,0.0,",U",26.03,",U",37.15,",,,U",14.91,",,,U"
USR0000CACT,2003-09,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",,,,,,,,,0,"3,U",27,"3,U",25,"3,U",,,40.6,"3,U,27,",,,,,,,36.66,"3,,,U",,
USR0000CACT,2003-10,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",,,95.4,",U",0.0,",U",0.0,",U",0,",U",29,",U",19,",U",6.1,",U,31,",35.6,",U,23,+",,,17.5,",U",20.85,",U",31.33,",,,U",10.36,",,,U"
USR0000CACT,2003-11,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",,,0.0,",U",0.0,",U",8.0,",U",0,",U",3,",U",0,",U",-2.8,",U,26,",25.6,",U,20,",,,251.1,",U",9.96,",U",17.19,",,,U",2.74,",,,U"
USR0000CACT,2003-12,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",,,0.0,",U",0.0,",U",13.0,",U",0,",U",2,",U",0,",U",-3.9,",U,27,",24.4,",U,05,",,,307.9,",U",8.4,",U",15.11,",,,U",1.69,",,,U"
USR0000CACT,2004-01,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",11.0,",U",0,",U",1,",U",0,",U",-2.8,",U,26,",21.7,",U,16,",,,300.6,",U",8.64,",U",15.45,",,,U",1.83,",,,U"
USR0000CACT,2004-02,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",11.0,",U",0,",U",2,",U",0,",U",-1.7,",U,29,+",25.6,",U,17,",,,289.8,",U",8.34,",U",15.0,",,,U",1.68,",,,U"
USR0000CACT,2004-03,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",11.6,U,11.6,",U",0.0,",U",0.0,",U",0,",U",26,",U",2,",U",0.6,",U,02,",33.3,",U,22,",,,86.3,",U",15.92,",U",24.99,",,,U",6.85,",,,U"
USR0000CACT,2004-04,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",24.6,U,13.0,",U",0.0,",U",0.0,",U",0,",U",23,",U",3,",U",0.6,",U,18,",36.7,",U,27,",,,113.8,",U",14.97,",U",24.59,",,,U",5.35,",,,U"
USR0000CACT,2004-05,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",63.6,U,39.0,",U",0.0,",U",0.0,",U",0,",U",30,",U",7,",U",2.8,",U,11,",36.1,",U,31,+",,,42.5,",U",18.22,",U",28.5,",,,U",7.95,",,,U"
USR0000CACT,2004-06,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",157.4,U,93.8,",U",0.0,",U",0.0,",U",0,",U",30,",U",15,",U",6.7,",U,09,",37.2,",U,05,+",,,5.8,",U",21.27,",U",32.06,",,,U",10.47,",,,U"
USR0000CACT,2004-07,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",346.5,U,189.1,"1,U",0.0,"1,U",0.0,"1,U",0,"1,U",30,"1,U",26,"1,U",6.7,"1,U,01,",40.6,"1,U,25,",1.1,U,1.1,"1,U",24.6,"1,U",36.07,"1,,,U",13.13,"1,,,U"
USR0000CACT,2004-08,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",539.8,U,193.3,",U",0.0,",U",0.0,",U",0,",U",31,",U",28,",U",8.9,",U,23,+",41.1,",U,11,",1.1,U,0.0,",U",24.57,",U",35.93,",,,U",13.21,",,,U"
USR0000CACT,2004-09,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",666.7,U,126.9,",U",0.0,",U",0.0,",U",0,",U",30,",U",18,",U",3.3,",U,20,",40.0,",U,01,",13.0,U,11.9,",U",22.17,",U",32.46,",,,U",11.87,",,,U"
USR0000CACT,2004-10,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",700.1,U,33.4,",U",0.0,",U",0.0,",U",0,",U",15,",U",4,",U",1.7,",U,29,+",33.9,",U,06,",122.9,U,109.9,",U",15.86,",U",23.62,",,,U",8.11,",,,U"
USR0000CACT,2004-12,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",,,0.0,",U",0.0,",U",3.0,",U",0,",U",3,",U",0,",U",-0.6,",U,06,+",24.4,",U,20,",,,275.8,",U",9.44,",U",14.69,",,,U",4.18,",,,U"
USR0000CACT,2005-01,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",6.0,",U",0,",U",2,",U",0,",U",-1.1,",U,06,+",21.7,",U,20,",,,287.6,",U",9.06,",U",13.83,",,,U",4.28,",,,U"
USR0000CACT,2005-02,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",1.0,",U",0,",U",0,",U",0,",U",0.0,",U,26,",17.8,",U,05,",,,252.4,",U",9.32,",U",14.29,",,,U",4.35,",,,U"
USR0000CACT,2005-03,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",1.0,",U",0,",U",7,",U",0,",U",0.0,",U,25,",26.7,",U,09,",,,221.5,",U",11.19,",U",17.95,",,,U",4.42,",,,U"
USR0000CACT,2005-04,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.3,U,0.3,",U",0.0,",U",1.0,",U",0,",U",17,",U",0,",U",0.0,",U,20,",29.4,",U,16,",,,168.6,",U",12.72,",U",21.78,",,,U",3.67,",,,U"
USR0000CACT,2005-05,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",38.7,U,38.4,",U",0.0,",U",0.0,",U",0,",U",26,",U",8,",U",2.8,",U,10,",36.7,",U,22,",,,59.6,",U",17.65,",U",27.23,",,,U",8.07,",,,U"
USR0000CACT,2005-06,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",83.7,U,45.0,",U",0.0,",U",0.0,",U",0,",U",30,",U",9,",U",3.9,",U,07,",37.2,",U,13,",,,22.6,",U",19.08,",U",29.48,",,,U",8.68,",,,U"
USR0000CACT,2005-07,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",333.0,U,249.3,",U",0.0,",U",0.0,",U",0,",U",31,",U",31,",U",10.6,",U,04,",43.3,",U,18,",0.0,U,0.0,",U",26.37,",U",37.28,",,,U",15.47,",,,U"
USR0000CACT,2005-08,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",539.6,U,206.6,",U",0.0,",U",0.0,",U",0,",U",31,",U",28,",U",8.9,",U,19,",40.6,",U,28,",0.0,U,0.0,",U",25.0,",U",35.95,",,,U",14.05,",,,U"
USR0000CACT,2005-09,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",595.2,U,55.6,",U",0.0,",U",0.0,",U",0,",U",29,",U",10,",U",4.4,",U,13,",36.1,",U,02,",19.4,U,19.4,",U",19.54,",U",29.6,",,,U",9.48,",,,U"
USR0000CACT,2005-10,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",613.3,U,18.1,",U",0.0,",U",0.0,",U",0,",U",26,",U",2,",U",3.3,",U,04,",32.8,",U,01,",92.4,U,73.0,",U",16.56,",U",24.82,",,,U",8.3,",,,U"
USR0000CACT,2005-11,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",613.3,U,0.0,",U",0.0,",U",1.0,",U",0,",U",17,",U",0,",U",0.0,",U,27,",26.1,",U,01,",221.2,U,128.8,",U",14.04,",U",20.91,",,,U",7.17,",,,U"
USR0000CACT,2005-12,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",613.3,U,0.0,",U",0.0,",U",7.0,",U",0,",U",7,",U",0,",U",-2.2,",U,16,",24.4,",U,22,",485.3,U,264.1,",U",9.81,",U",16.45,",,,U",3.18,",,,U"
USR0000CACT,2006-01,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",9.0,",U",0,",U",2,",U",0,",U",-0.6,",U,19,",23.3,",U,30,",770.3,U,285.0,",U",9.14,",U",15.87,",,,U",2.4,",,,U"
USR0000CACT,2006-02,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",9.0,",U",0,",U",17,",U",0,",U",-3.3,",U,20,",25.6,",U,10,",968.1,U,197.8,",U",11.27,",U",19.31,",,,U",3.23,",,,U"
USR0000CACT,2006-03,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",17.0,",U",0,",U",3,",U",0,",U",-4.4,",U,12,",25.6,",U,24,",1283.6,U,315.5,",U",8.16,",U",15.58,",,,U",0.73,",,,U"
USR0000CACT,2006-04,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",2.0,",U",0,",U",10,",U",0,",U",0.0,",U,06,+",29.4,",U,13,",1470.9,U,187.3,",U",12.09,",U",19.42,",,,U",4.76,",,,U"
USR0000CACT,2006-05,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",60.2,U,60.2,",U",0.0,",U",0.0,",U",0,",U",28,",U",10,",U",3.9,",U,23,",39.4,",U,17,",1506.7,U,35.8,",U",19.12,",U",29.32,",,,U",8.92,",,,U"
USR0000CACT,2006-06,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",235.4,U,175.2,",U",0.0,",U",0.0,",U",0,",U",30,",U",22,",U",7.8,",U,14,+",40.0,",U,24,",1508.1,U,1.4,",U",24.13,",U",34.59,",,,U",13.66,",,,U"
USR0000CACT,2006-07,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",528.8,U,293.4,",U",0.0,",U",0.0,",U",0,",U",31,",U",27,",U",11.1,",U,07,",43.3,",U,25,",0.0,U,0.0,",U",27.8,",U",38.08,",,,U",17.51,",,,U"
USR0000CACT,2006-08,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",696.1,U,167.3,",U",0.0,",U",0.0,",U",0,",U",31,",U",29,",U",7.8,",U,17,",41.1,",U,28,",0.0,U,0.0,",U",23.73,",U",35.71,",,,U",11.75,",,,U"
USR0000CACT,2006-09,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",829.4,U,133.3,",U",0.0,",U",0.0,",U",0,",U",29,",U",19,",U",4.4,",U,16,",40.0,",U,05,+",10.3,U,10.3,",U",22.44,",U",33.13,",,,U",11.74,",,,U"
USR0000CACT,2006-10,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",834.4,U,5.0,",U",0.0,",U",0.0,",U",0,",U",29,",U",0,",U",1.7,",U,30,+",30.0,",U,03,",92.1,U,81.8,",U",15.85,",U",24.65,",,,U",7.06,",,,U"
USR0000CACT,2006-11,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",840.6,U,6.2,",U",0.0,",U",4.0,",U",0,",U",21,",U",0,",U",-2.2,",U,29,",31.7,",U,07,",225.4,U,133.3,",U",14.1,",U",22.59,",,,U",5.6,",,,U"
USR0000CACT,2006-12,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",840.6,U,0.0,",U",0.0,",U",7.0,",U",0,",U",3,",U",0,",U",-5.0,",U,20,",26.7,",U,14,",503.7,U,278.3,",U",9.36,",U",16.06,",,,U",2.65,",,,U"
USR0000CACT,2007-01,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",14.0,",U",0,",U",2,",U",0,",U",-8.3,",U,14,",22.8,",U,10,+",833.9,U,330.2,",U",7.68,",U",14.46,",,,U",0.9,",,,U"
USR0000CACT,2007-02,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",0.0,U,0.0,",U",0.0,",U",7.0,",U",0,",U",7,",U",0,",U",-2.2,",U,25,",26.7,",U,06,",1068.2,U,234.3,",U",9.97,",U",17.37,",,,U",2.56,",,,U"
USR0000CACT,2007-03,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",7.0,U,7.0,",U",0.0,",U",1.0,",U",0,",U",22,",U",1,",U",-2.8,",U,01,",32.8,",U,16,",1198.6,U,130.4,",U",14.35,",U",23.38,",,,U",5.33,",,,U"
USR0000CACT,2007-04,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",24.2,U,17.2,",U",0.0,",U",1.0,",U",0,",U",23,",U",3,",U",0.0,",U,21,",35.6,",U,28,",1322.4,U,123.8,",U",14.78,",U",24.11,",,,U",5.46,",,,U"
USR0000CACT,2007-05,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",41.4,U,17.2,",U",0.0,",U",0.0,",U",0,",U",29,",U",3,",U",2.8,",U,04,",32.8,",U,19,",1361.9,U,39.5,",U",17.61,",U",28.35,",,,U",6.88,",,,U"
USR0000CACT,2007-06,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",159.4,U,118.0,",U",0.0,",U",0.0,",U",0,",U",30,",U",22,",U",6.7,",U,08,+",39.4,",U,22,",1366.3,U,4.4,",U",22.12,",U",33.55,",,,U",10.69,",,,U"
USR0000CACT,2007-07,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",388.4,U,229.0,",U",0.0,",U",0.0,",U",0,",U",31,",U",29,",U",10.0,",U,12,",43.3,",U,05,+",0.0,U,0.0,",U",25.72,",U",37.01,",,,U",14.43,",,,U"
USR0000CACT,2007-08,34.4458,-118.2,792.5,"ACTON CALIFORNIA, CA US",614.5,U,226.1,",U",0.0,",U",0.0,",U",0,",U",31,",U",29,",U",8.9,",U,08,",41.7,",U,29,",0.0,U,0.0,",U",25.63,",U",36.66,",,,U",14.59,",,,U"
